week,date,home,score,away,xG,xG_1,venue,referee,home_goals,away_goals,season_start,result,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,home_rolling_avg_goals,away_rolling_avg_goals,home_rolling_avg_xG,away_rolling_avg_xG
14,2022-11-09,Mallorca,1–0,Atlético Madrid,1.3,1.3,Iberostar Estadi,Mario Melero,1.0,0.0,2022,Home win,False,False,False,False,False,False,True,1.0,1.4,0.9799999999999999,1.0800000000000003
14,2022-11-10,Rayo Vallecano,0–0,Celta Vigo,0.4,0.9,Estadio del Rayo Vallecano,José Luis Munuera,0.0,0.0,2022,Draw,False,False,False,False,True,False,False,2.0,1.0,1.86,0.9599999999999996
14,2022-11-10,Valencia,3–0,Betis,2.0,0.2,Estadio de Mestalla,Miguel Ángel Ortiz Arias,3.0,0.0,2022,Home win,False,False,False,False,True,False,False,1.0,1.4,1.36,1.42
14,2022-11-10,Real Madrid,2–1,Cádiz,2.0,0.9,Estadio Santiago Bernabéu,César Soto,2.0,1.0,2022,Home win,False,False,False,False,True,False,False,2.4,1.0,2.18,0.9400000000000001
15,2022-12-29,Girona,2–2,Rayo Vallecano,2.3,1.0,Estadi Municipal de Montilivi,Jorge Figueroa,2.0,2.0,2022,Draw,False,False,False,False,True,False,False,1.6,2.0,1.5799999999999998,1.6200000000000003
15,2022-12-29,Betis,0–0,Athletic Club,0.5,0.4,Estadio Benito Villamarín,Alejandro Hernández,0.0,0.0,2022,Draw,False,False,False,False,True,False,False,0.8,1.4,0.96,1.2000000000000002
15,2022-12-29,Atlético Madrid,2–0,Elche,1.7,0.4,Estadio Cívitas Metropolitano,Guillermo Cuadra,2.0,0.0,2022,Home win,False,False,False,False,True,False,False,1.2,0.8,1.2800000000000002,0.68
15,2022-12-30,Getafe,2–0,Mallorca,1.2,0.6,Coliseum Alfonso Pérez,Hsu Jason,2.0,0.0,2022,Home win,True,False,False,False,False,False,False,0.8,1.2,0.48,1.0999999999999999
15,2022-12-30,Cádiz,1–1,Almería,1.3,2.3,Estadio Nuevo Mirandilla,Juan Martínez,1.0,1.0,2022,Draw,True,False,False,False,False,False,False,1.0,1.6,0.9,1.22
15,2022-12-30,Celta Vigo,1–1,Sevilla,2.0,0.7,Estadio de Balaídos,Ricardo de Burgos,1.0,1.0,2022,Draw,True,False,False,False,False,False,False,0.8,0.8,1.0399999999999996,0.9799999999999999
15,2022-12-30,Valladolid,0–2,Real Madrid,0.6,2.3,Estadio Municipal José Zorrilla,José Luis Munuera,0.0,2.0,2022,Away win,True,False,False,False,False,False,False,1.4,2.2,1.0399999999999998,2.36
15,2022-12-31,Villarreal,2–1,Valencia,2.5,1.4,Estadio Ciudad de Valencia,José Sánchez,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,0.6,1.2,0.5800000000000002,1.22
15,2022-12-31,Real Sociedad,2–0,Osasuna,1.4,0.4,Reale Arena,Valentín Pizarro,2.0,0.0,2022,Home win,False,False,True,False,False,False,False,0.8,1.4,1.16,1.1
15,2022-12-31,Barcelona,1–1,Espanyol,2.2,0.9,Camp Nou,Antonio Matéu,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,2.4,0.8,1.98,1.06
16,2023-01-06,Elche,0–1,Celta Vigo,1.0,2.0,Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias,0.0,1.0,2022,Away win,True,False,False,False,False,False,False,0.8,0.8,0.6000000000000001,0.9199999999999996
16,2023-01-06,Valencia,0–1,Cádiz,0.4,0.4,Estadio de Mestalla,Pablo González,0.0,1.0,2022,Away win,True,False,False,False,False,False,False,1.2,1.2,1.14,0.9800000000000001
16,2023-01-07,Villarreal,2–1,Real Madrid,3.0,2.2,Estadio de la Cerámica,César Soto,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.0,2.0,1.0000000000000002,2.5199999999999996
16,2023-01-07,Mallorca,1–0,Valladolid,1.2,0.6,Iberostar Estadi,Valentín Pizarro,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.2,0.6,1.0399999999999998,0.86
16,2023-01-07,Espanyol,2–2,Girona,1.5,1.2,RCDE Stadium,Carlos del Cerro,2.0,2.0,2022,Draw,False,False,True,False,False,False,False,1.0,1.6,1.0400000000000003,1.48
16,2023-01-08,Almería,0–2,Real Sociedad,0.6,1.7,Power Horse Stadium,Hsu Jason,0.0,2.0,2022,Away win,False,False,False,True,False,False,False,1.2,1.0,1.3199999999999998,1.2
16,2023-01-08,Rayo Vallecano,1–2,Betis,1.6,0.9,Estadio del Rayo Vallecano,Isidro Díaz de Mera,1.0,2.0,2022,Away win,False,False,False,True,False,False,False,2.2,0.8,1.46,0.8800000000000001
16,2023-01-08,Sevilla,2–1,Getafe,1.2,0.7,Estadio Ramón Sánchez Pizjuán,Juan Martínez,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,0.8,0.8,0.9,0.5599999999999999
16,2023-01-08,Atlético Madrid,0–1,Barcelona,1.7,0.7,Estadio Cívitas Metropolitano,José Luis Munuera,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,1.4,2.0,1.4000000000000001,2.0
16,2023-01-09,Athletic Club,0–0,Osasuna,1.0,0.4,San Mamés,Mario Melero,0.0,0.0,2022,Draw,False,True,False,False,False,False,False,1.0,1.2,1.0800000000000003,0.9799999999999999
17,2023-01-13,Celta Vigo,1–1,Villarreal,2.1,0.1,Estadio de Balaídos,Hsu Jason,1.0,1.0,2022,Draw,True,False,False,False,False,False,False,0.8,1.0,1.1799999999999997,1.4000000000000001
17,2023-01-14,Real Sociedad,3–1,Athletic Club,2.0,0.3,Reale Arena,Guillermo Cuadra,3.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.4,1.0,1.3599999999999999,1.1800000000000002
17,2023-01-14,Osasuna,1–0,Mallorca,1.6,0.5,Estadio El Sadar,César Soto,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.0,1.0,0.9399999999999998,0.9799999999999998
17,2023-01-14,Valladolid,0–1,Rayo Vallecano,0.6,1.1,Estadio Municipal José Zorrilla,Mario Melero,0.0,1.0,2022,Away win,False,False,True,False,False,False,False,0.4,1.4,0.82,1.04
17,2023-01-14,Girona,2–1,Sevilla,2.2,1.1,Estadi Municipal de Montilivi,Valentín Pizarro,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.8,1.0,1.64,1.04
17,2023-01-15,Getafe,1–2,Espanyol,0.5,0.8,Coliseum Alfonso Pérez,Jorge Figueroa,1.0,2.0,2022,Away win,False,False,False,True,False,False,False,0.8,1.0,0.6599999999999999,0.9
17,2023-01-15,Almería,1–1,Atlético Madrid,1.4,2.4,Power Horse Stadium,José Sánchez,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,1.0,1.0,1.2399999999999998,1.58
17,2023-01-16,Cádiz,1–1,Elche,1.6,0.6,Estadio Nuevo Mirandilla,Carlos del Cerro,1.0,1.0,2022,Draw,False,True,False,False,False,False,False,1.2,0.4,1.02,0.7
18,2023-01-20,Mallorca,1–0,Celta Vigo,0.5,0.5,Iberostar Estadi,Juan Pulido,1.0,0.0,2022,Home win,True,False,False,False,False,False,False,0.8,0.8,0.7999999999999998,1.5399999999999996
18,2023-01-21,Rayo Vallecano,0–2,Real Sociedad,0.9,1.6,Estadio del Rayo Vallecano,Antonio Matéu,0.0,2.0,2022,Away win,False,False,True,False,False,False,False,1.4,2.0,1.1199999999999999,1.58
18,2023-01-21,Espanyol,1–0,Betis,2.3,0.9,RCDE Stadium,Pablo González,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.2,1.0,1.0000000000000002,0.78
18,2023-01-21,Atlético Madrid,3–0,Valladolid,3.3,0.5,Estadio Cívitas Metropolitano,Ricardo de Burgos,3.0,0.0,2022,Home win,False,False,True,False,False,False,False,0.8,0.4,1.8,0.8400000000000001
18,2023-01-21,Sevilla,1–0,Cádiz,1.7,0.1,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.2,0.8,1.02,1.1199999999999999
18,2023-01-22,Athletic Club,0–2,Real Madrid,1.1,1.1,San Mamés,José Sánchez,0.0,2.0,2022,Away win,False,False,False,True,False,False,False,1.0,1.6,0.9000000000000001,2.36
18,2023-01-22,Villarreal,1–0,Girona,2.5,0.6,Estadio de la Cerámica,Carlos del Cerro,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.2,2.0,1.36,1.8
18,2023-01-22,Elche,1–1,Osasuna,1.2,0.5,Estadio Manuel Martínez Valero,Alejandro Muñíz,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,0.6,0.8,0.5599999999999999,0.7599999999999999
18,2023-01-22,Barcelona,1–0,Getafe,0.7,1.1,Camp Nou,Javier Villanueva,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.4,0.8,1.8599999999999999,0.6799999999999999
18,2023-01-23,Valencia,2–2,Almería,1.9,1.4,Estadio de Mestalla,Jesús Gil,2.0,2.0,2022,Draw,False,True,False,False,False,False,False,1.0,0.6,0.9800000000000001,1.06
19,2023-01-27,Almería,3–1,Espanyol,2.1,0.8,Power Horse Stadium,Javier Villanueva,3.0,1.0,2022,Home win,True,False,False,False,False,False,False,1.0,1.2,1.2399999999999998,1.32
19,2023-01-28,Sevilla,3–0,Elche,3.2,0.4,Estadio Ramón Sánchez Pizjuán,César Soto,3.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.2,0.6,1.06,0.76
19,2023-01-28,Getafe,0–1,Betis,0.3,1.7,Coliseum Alfonso Pérez,Guillermo Cuadra,0.0,1.0,2022,Away win,False,False,True,False,False,False,False,0.8,0.6,0.78,0.7000000000000001
19,2023-01-28,Cádiz,2–0,Mallorca,1.9,0.4,Estadio Nuevo Mirandilla,Ricardo de Burgos,2.0,0.0,2022,Home win,False,False,True,False,False,False,False,0.8,0.6,0.86,0.82
19,2023-01-28,Girona,0–1,Barcelona,1.1,1.1,Estadi Municipal de Montilivi,Alejandro Muñíz,0.0,1.0,2022,Away win,False,False,True,False,False,False,False,1.6,1.4,1.72,1.6800000000000002
19,2023-01-29,Osasuna,0–1,Atlético Madrid,0.9,1.6,Estadio El Sadar,Hsu Jason,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,0.6,1.2,0.7799999999999999,2.08
19,2023-01-29,Celta Vigo,1–0,Athletic Club,0.7,0.4,Estadio de Balaídos,Isidro Díaz de Mera,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,0.6,0.8,1.4999999999999996,0.9800000000000002
19,2023-01-29,Valladolid,1–0,Valencia,1.5,1.2,Estadio Municipal José Zorrilla,Jorge Figueroa,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,0.0,1.4,0.5599999999999999,1.3199999999999998
19,2023-01-29,Real Madrid,0–0,Real Sociedad,1.3,0.4,Estadio Santiago Bernabéu,Mario Melero,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,1.8,2.2,1.9999999999999996,1.6800000000000002
19,2023-01-30,Villarreal,0–1,Rayo Vallecano,0.8,1.0,Estadio de la Cerámica,Juan Pulido,0.0,1.0,2022,Away win,False,True,False,False,False,False,False,1.4,0.8,1.7600000000000002,1.0
17,2023-02-01,Betis,1–2,Barcelona,0.6,1.9,Estadio Benito Villamarín,Ricardo de Burgos,1.0,2.0,2022,Away win,False,False,False,False,False,False,True,0.6,1.2,0.8399999999999999,1.1
17,2023-02-02,Real Madrid,2–0,Valencia,2.3,0.2,Estadio Santiago Bernabéu,Hsu Jason,2.0,0.0,2022,Home win,False,False,False,False,True,False,False,1.4,1.2,1.78,1.38
20,2023-02-03,Athletic Club,4–1,Cádiz,1.7,1.6,San Mamés,Valentín Pizarro,4.0,1.0,2022,Home win,True,False,False,False,False,False,False,0.2,1.0,0.6400000000000002,1.06
20,2023-02-04,Espanyol,1–1,Osasuna,1.4,0.9,RCDE Stadium,Jesús Gil,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,1.4,0.4,1.26,0.7599999999999999
20,2023-02-04,Elche,3–1,Villarreal,3.0,1.4,Estadio Manuel Martínez Valero,José Luis Munuera,3.0,1.0,2022,Home win,False,False,True,False,False,False,False,0.4,1.2,0.72,1.7800000000000005
20,2023-02-04,Atlético Madrid,1–1,Getafe,0.7,1.2,Estadio Cívitas Metropolitano,Antonio Matéu,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,1.4,0.8,2.14,0.76
20,2023-02-04,Betis,3–4,Celta Vigo,3.4,1.9,Estadio Benito Villamarín,Carlos del Cerro,3.0,4.0,2022,Away win,False,False,True,False,False,False,False,0.8,0.8,0.9199999999999999,1.4599999999999997
20,2023-02-05,Mallorca,1–0,Real Madrid,0.2,1.7,Iberostar Estadi,Alejandro Hernández,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,0.4,1.4,0.6399999999999998,1.8399999999999999
20,2023-02-05,Girona,1–0,Valencia,2.3,1.0,Estadi Municipal de Montilivi,Javier Villanueva,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.2,0.6,1.48,1.02
20,2023-02-05,Real Sociedad,0–1,Valladolid,1.2,0.7,Reale Arena,Pablo González,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,1.8,0.2,1.42,0.76
20,2023-02-05,Barcelona,3–0,Sevilla,2.7,0.1,Camp Nou,José Sánchez,3.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.2,1.6,1.3199999999999998,1.58
20,2023-02-06,Rayo Vallecano,2–0,Almería,1.1,1.2,Estadio del Rayo Vallecano,César Soto,2.0,0.0,2022,Home win,False,True,False,False,False,False,False,1.0,1.4,1.12,1.56
21,2023-02-10,Cádiz,2–0,Girona,0.7,0.2,Estadio Nuevo Mirandilla,Juan Pulido,2.0,0.0,2022,Home win,True,False,False,False,False,False,False,1.0,1.0,1.1199999999999999,1.48
21,2023-02-11,Almería,2–3,Betis,2.3,2.5,Power Horse Stadium,Hsu Jason,2.0,3.0,2022,Away win,False,False,True,False,False,False,False,1.2,1.4,1.34,1.5
21,2023-02-11,Sevilla,2–0,Mallorca,2.1,0.3,Estadio Ramón Sánchez Pizjuán,Javier Villanueva,2.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.4,0.6,1.46,0.5599999999999998
21,2023-02-11,Valencia,1–2,Athletic Club,1.6,1.5,Estadio de Mestalla,César Soto,1.0,2.0,2022,Away win,False,False,True,False,False,False,False,0.4,1.0,0.9399999999999998,0.9000000000000001
21,2023-02-12,Villarreal,0–1,Barcelona,1.1,1.7,Estadio de la Cerámica,Alejandro Hernández,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,1.0,1.6,1.56,1.42
21,2023-02-12,Valladolid,0–0,Osasuna,1.6,0.7,Estadio Municipal José Zorrilla,Guillermo Cuadra,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,0.4,0.6,0.78,0.86
21,2023-02-12,Celta Vigo,0–1,Atlético Madrid,0.9,0.9,Estadio de Balaídos,Jorge Figueroa,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,1.4,1.2,1.4399999999999997,1.9400000000000002
21,2023-02-12,Getafe,1–1,Rayo Vallecano,1.4,2.2,Coliseum Alfonso Pérez,Isidro Díaz de Mera,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,0.6,1.0,0.76,1.14
21,2023-02-13,Espanyol,2–3,Real Sociedad,1.2,1.4,RCDE Stadium,Alejandro Muñíz,2.0,3.0,2022,Away win,False,True,False,False,False,False,False,1.4,1.4,1.36,1.3800000000000001
21,2023-02-15,Real Madrid,4–0,Elche,4.1,0.6,Estadio Santiago Bernabéu,Ricardo de Burgos,4.0,0.0,2022,Home win,False,False,False,False,False,False,True,1.0,1.0,1.7199999999999995,1.2399999999999998
22,2023-02-17,Girona,6–2,Almería,3.0,1.8,Estadi Municipal de Montilivi,Valentín Pizarro,6.0,2.0,2022,Home win,True,False,False,False,False,False,False,0.6,1.6,1.28,1.6800000000000002
22,2023-02-18,Real Sociedad,1–1,Celta Vigo,1.4,1.4,Reale Arena,Miguel Ángel Ortiz Arias,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,1.6,1.2,1.3199999999999998,1.2199999999999995
22,2023-02-18,Betis,2–1,Valladolid,2.4,1.0,Estadio Benito Villamarín,Antonio Matéu,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.6,0.4,1.8199999999999998,0.9800000000000001
22,2023-02-18,Mallorca,4–2,Villarreal,2.2,1.2,Iberostar Estadi,José Sánchez,4.0,2.0,2022,Home win,False,False,True,False,False,False,False,0.4,0.6,0.3799999999999998,1.1800000000000002
22,2023-02-18,Osasuna,0–2,Real Madrid,0.5,1.3,Estadio El Sadar,José Luis Munuera,0.0,2.0,2022,Away win,False,False,True,False,False,False,False,0.6,1.6,0.9199999999999999,2.1
22,2023-02-19,Elche,0–1,Espanyol,1.8,1.3,Estadio Manuel Martínez Valero,Carlos del Cerro,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,1.0,1.4,1.16,1.3
22,2023-02-19,Rayo Vallecano,1–1,Sevilla,1.3,0.5,Estadio del Rayo Vallecano,Jesús Gil,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,1.0,1.4,1.2600000000000002,1.64
22,2023-02-19,Atlético Madrid,1–0,Athletic Club,1.2,0.8,Estadio Cívitas Metropolitano,Juan Martínez,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.4,1.4,1.78,1.0000000000000002
22,2023-02-19,Barcelona,2–0,Cádiz,2.2,1.0,Camp Nou,Pablo González,2.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.6,1.2,1.6199999999999999,1.1800000000000002
22,2023-02-20,Getafe,1–0,Valencia,1.8,1.0,Coliseum Alfonso Pérez,Mario Melero,1.0,0.0,2022,Home win,False,True,False,False,False,False,False,0.6,0.6,0.9,1.18
23,2023-02-24,Elche,2–3,Betis,1.0,4.1,Estadio Manuel Martínez Valero,Javier Villanueva,2.0,3.0,2022,Away win,True,False,False,False,False,False,False,0.8,2.0,1.4,2.12
23,2023-02-25,Valencia,1–0,Real Sociedad,0.5,0.7,Estadio de Mestalla,Alejandro Hernández,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,0.2,1.2,1.0,1.2
23,2023-02-25,Real Madrid,1–1,Atlético Madrid,1.6,0.3,Estadio Santiago Bernabéu,Jesús Gil,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,1.6,1.4,2.1399999999999997,1.5400000000000003
23,2023-02-25,Espanyol,2–1,Mallorca,1.4,0.7,RCDE Stadium,Hsu Jason,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.2,1.2,1.4000000000000001,0.7199999999999999
23,2023-02-25,Cádiz,1–0,Rayo Vallecano,0.8,0.6,Estadio Nuevo Mirandilla,Alejandro Muñíz,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.0,1.0,1.06,1.3000000000000003
23,2023-02-26,Athletic Club,2–3,Girona,1.6,1.1,San Mamés,Isidro Díaz de Mera,2.0,3.0,2022,Away win,False,False,False,True,False,False,False,1.2,1.4,1.1,1.44
23,2023-02-26,Celta Vigo,3–0,Valladolid,1.8,0.5,Estadio de Balaídos,Ricardo de Burgos,3.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.2,0.6,1.0799999999999996,1.06
23,2023-02-26,Almería,1–0,Barcelona,1.0,1.4,Power Horse Stadium,Miguel Ángel Ortiz Arias,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.8,1.8,1.7600000000000002,1.9200000000000004
23,2023-02-26,Sevilla,2–3,Osasuna,1.7,0.9,Estadio Ramón Sánchez Pizjuán,Juan Pulido,2.0,3.0,2022,Away win,False,False,False,True,False,False,False,1.4,0.4,1.52,0.7
23,2023-02-27,Villarreal,2–1,Getafe,1.5,0.6,Estadio de la Cerámica,Jorge Figueroa,2.0,1.0,2022,Home win,False,True,False,False,False,False,False,0.8,0.6,1.4000000000000004,1.1600000000000001
24,2023-03-03,Real Sociedad,0–0,Cádiz,1.2,0.6,Reale Arena,Antonio Matéu,0.0,0.0,2022,Draw,True,False,False,False,False,False,False,0.8,1.2,1.02,1.2
24,2023-03-04,Getafe,3–2,Girona,1.5,0.8,Coliseum Alfonso Pérez,Juan Martínez,3.0,2.0,2022,Home win,False,False,True,False,False,False,False,0.8,2.0,1.06,1.5400000000000003
24,2023-03-04,Almería,0–2,Villarreal,0.4,2.1,Power Horse Stadium,Pablo González,0.0,2.0,2022,Away win,False,False,True,False,False,False,False,1.6,1.0,1.6800000000000002,1.2000000000000004
24,2023-03-04,Mallorca,0–1,Elche,0.9,0.9,Iberostar Estadi,José Luis Munuera,0.0,1.0,2022,Away win,False,False,True,False,False,False,False,1.2,1.0,0.7599999999999998,1.3599999999999999
24,2023-03-04,Atlético Madrid,6–1,Sevilla,3.2,1.5,Estadio Cívitas Metropolitano,Guillermo Cuadra,6.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.0,1.6,0.9400000000000002,1.52
24,2023-03-05,Betis,0–0,Real Madrid,0.5,1.5,Estadio Benito Villamarín,César Soto,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,2.4,1.8,2.6,2.1999999999999997
24,2023-03-05,Valladolid,2–1,Espanyol,1.4,1.2,Estadio Municipal José Zorrilla,Valentín Pizarro,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,0.6,1.4,1.06,1.2200000000000002
24,2023-03-05,Barcelona,1–0,Valencia,1.8,1.0,Camp Nou,Hsu Jason,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.6,0.4,1.9799999999999998,0.86
24,2023-03-05,Rayo Vallecano,0–0,Athletic Club,1.1,1.3,Estadio del Rayo Vallecano,Mario Melero,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,1.0,1.6,1.24,1.2000000000000002
24,2023-03-06,Osasuna,0–0,Celta Vigo,0.8,1.1,Estadio El Sadar,José Sánchez,0.0,0.0,2022,Draw,False,True,False,False,False,False,False,0.8,1.8,0.7799999999999998,1.3399999999999996
25,2023-03-10,Cádiz,2–2,Getafe,1.7,2.7,Estadio Nuevo Mirandilla,Alejandro Hernández,2.0,2.0,2022,Draw,True,False,False,False,False,False,False,0.8,1.4,0.9399999999999998,1.3
25,2023-03-11,Real Madrid,3–1,Espanyol,1.7,1.2,Estadio Santiago Bernabéu,Jorge Figueroa,3.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.4,1.4,2.04,1.3000000000000003
25,2023-03-11,Elche,1–1,Valladolid,2.0,0.2,Estadio Manuel Martínez Valero,Isidro Díaz de Mera,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,1.2,0.8,1.46,1.04
25,2023-03-11,Celta Vigo,3–0,Rayo Vallecano,2.4,1.1,Estadio de Balaídos,Juan Pulido,3.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.6,0.8,1.4199999999999995,1.2600000000000002
25,2023-03-11,Valencia,1–0,Osasuna,1.7,0.3,Estadio de Mestalla,Javier Villanueva,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,0.4,0.8,1.02,0.7599999999999999
25,2023-03-12,Mallorca,1–1,Real Sociedad,1.4,0.5,Iberostar Estadi,Juan Martínez,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,1.2,0.8,0.8599999999999998,1.1800000000000002
25,2023-03-12,Sevilla,2–1,Almería,3.0,1.1,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.2,1.0,1.1800000000000002,1.34
25,2023-03-12,Villarreal,1–1,Betis,1.7,1.0,Estadio de la Cerámica,Miguel Ángel Ortiz Arias,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,1.4,2.2,1.4600000000000002,2.58
25,2023-03-12,Athletic Club,0–1,Barcelona,0.9,0.9,San Mamés,Jesús Gil,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,1.6,1.4,1.3800000000000003,1.9600000000000002
25,2023-03-13,Girona,0–1,Atlético Madrid,0.4,1.9,Estadi Municipal de Montilivi,Mario Melero,0.0,1.0,2022,Away win,False,True,False,False,False,False,False,2.4,2.0,1.48,1.2600000000000002
26,2023-03-17,Valladolid,1–3,Athletic Club,1.1,2.6,Estadio Municipal José Zorrilla,Hsu Jason,1.0,3.0,2022,Away win,True,False,False,False,False,False,False,0.8,0.8,0.9400000000000001,1.2200000000000002
26,2023-03-18,Almería,1–1,Cádiz,2.4,1.4,Power Horse Stadium,Carlos del Cerro,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,1.2,1.0,1.3199999999999998,0.96
26,2023-03-18,Rayo Vallecano,2–2,Girona,1.9,1.8,Estadio del Rayo Vallecano,Pablo González,2.0,2.0,2022,Draw,False,False,True,False,False,False,False,0.4,2.2,1.2600000000000002,1.1
26,2023-03-18,Espanyol,1–3,Celta Vigo,1.2,1.6,RCDE Stadium,Guillermo Cuadra,1.0,3.0,2022,Away win,False,False,True,False,False,False,False,1.4,1.4,1.2600000000000002,1.5199999999999998
26,2023-03-18,Atlético Madrid,3–0,Valencia,1.9,1.0,Estadio Cívitas Metropolitano,José Luis Munuera,3.0,0.0,2022,Home win,False,False,True,False,False,False,False,2.0,0.6,1.5,1.16
26,2023-03-19,Getafe,2–0,Sevilla,1.7,1.0,Coliseum Alfonso Pérez,Antonio Matéu,2.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.6,1.6,1.6,1.7600000000000002
26,2023-03-19,Real Sociedad,2–0,Elche,2.0,0.1,Reale Arena,José Sánchez,2.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.0,0.8,1.0399999999999998,1.2600000000000002
26,2023-03-19,Barcelona,2–1,Real Madrid,1.6,0.5,Camp Nou,Ricardo de Burgos,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.0,2.0,1.5999999999999999,2.04
26,2023-03-19,Betis,1–0,Mallorca,0.8,0.2,Estadio Benito Villamarín,Valentín Pizarro,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.8,1.2,2.1,1.0999999999999999
26,2023-03-19,Osasuna,0–3,Villarreal,0.9,1.8,Estadio El Sadar,Alejandro Muñíz,0.0,3.0,2022,Away win,False,False,False,True,False,False,False,0.6,1.4,0.6399999999999999,1.5200000000000002
27,2023-03-31,Mallorca,0–0,Osasuna,0.5,0.5,Iberostar Estadi,Isidro Díaz de Mera,0.0,0.0,2022,Draw,True,False,False,False,False,False,False,1.2,0.6,1.0799999999999998,0.6799999999999999
27,2023-04-01,Girona,2–1,Espanyol,1.6,1.0,Estadi Municipal de Montilivi,Miguel Ángel Ortiz Arias,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,2.6,1.2,1.42,1.2600000000000002
27,2023-04-01,Athletic Club,0–0,Getafe,0.9,0.8,San Mamés,Javier Villanueva,0.0,0.0,2022,Draw,False,False,True,False,False,False,False,1.0,1.8,1.4400000000000002,1.6600000000000001
27,2023-04-01,Cádiz,0–2,Sevilla,1.1,1.1,Estadio Nuevo Mirandilla,César Soto,0.0,2.0,2022,Away win,False,False,True,False,False,False,False,0.8,1.2,1.1,1.54
27,2023-04-01,Elche,0–4,Barcelona,0.8,1.7,Estadio Manuel Martínez Valero,Carlos del Cerro,0.0,4.0,2022,Away win,False,False,True,False,False,False,False,0.8,1.2,1.16,1.58
27,2023-04-02,Villarreal,2–0,Real Sociedad,2.7,1.0,Estadio de la Cerámica,Jesús Gil,2.0,0.0,2022,Home win,False,False,False,True,False,False,False,2.0,0.8,1.6600000000000001,1.16
27,2023-04-02,Atlético Madrid,1–0,Betis,1.6,0.6,Estadio Cívitas Metropolitano,Juan Martínez,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,2.4,1.4,1.7,1.7600000000000002
