week,date,day,home,score,away,xG,xG_1,venue,referee
19,2022-01-03,Mon,Osasuna,1–3,Athletic Club,0.9,1.4,Estadio El Sadar,Miguel Ángel Ortiz Arias
19,2022-01-03,Mon,Cádiz,0–1,Sevilla,0.2,0.9,Estadio Nuevo Mirandilla,Hsu Jason
20,2022-01-08,Sat,Levante,2–0,Mallorca,1.2,1.2,Estadio Ciudad de Valencia,Jorge Figueroa
20,2022-01-08,Sat,Real Sociedad,1–0,Celta Vigo,1.7,0.4,Estadio Municipal de Anoeta,Guillermo Cuadra
20,2022-01-08,Sat,Granada,1–1,Barcelona,0.9,0.6,Estadio Nuevo Los Cármenes,Pablo González
20,2022-01-08,Sat,Real Madrid,4–1,Valencia,3.9,1.3,Estadio Santiago Bernabéu,Alejandro Hernández
20,2022-01-09,Sun,Rayo Vallecano,1–1,Betis,1.2,1.3,Estadio del Rayo Vallecano,Alejandro Muñíz
20,2022-01-09,Sun,Sevilla,1–0,Getafe,0.7,0.1,Estadio Ramón Sánchez Pizjuán,Juan Martínez
20,2022-01-09,Sun,Osasuna,2–0,Cádiz,2.2,0.2,Estadio El Sadar,Ricardo de Burgos
20,2022-01-09,Sun,Alavés,0–0,Athletic Club,0.5,0.8,Estadio de Mendizorroza,Santiago Jaime
20,2022-01-09,Sun,Villarreal,2–2,Atlético Madrid,2.1,0.7,Estadio de la Cerámica,Hsu Jason
20,2022-01-10,Mon,Espanyol,1–2,Elche,1.3,1.0,RCDE Stadium,Jesús Gil
21,2022-01-16,Sun,Elche,1–0,Villarreal,0.2,0.6,Estadio Manuel Martínez Valero,Valentín Pizarro
21,2022-01-18,Tue,Betis,4–0,Alavés,2.4,0.3,Estadio Benito Villamarín,José Sánchez
21,2022-01-18,Tue,Cádiz,2–2,Espanyol,0.9,1.7,Estadio Nuevo Mirandilla,Alejandro Muñíz
21,2022-01-19,Wed,Celta Vigo,2–0,Osasuna,1.2,0.5,Estadio de Balaídos,Adrián Cordero
21,2022-01-19,Wed,Valencia,1–1,Sevilla,0.5,0.9,Estadio de Mestalla,César Soto
21,2022-01-20,Thu,Getafe,4–2,Granada,0.9,0.7,Coliseum Alfonso Pérez,Isidro Díaz de Mera
22,2022-01-21,Fri,Espanyol,1–4,Betis,1.4,2.4,RCDE Stadium,Hsu Jason
22,2022-01-22,Sat,Levante,0–2,Cádiz,1.0,0.7,Estadio Ciudad de Valencia,César Soto
22,2022-01-22,Sat,Villarreal,3–0,Mallorca,1.9,1.2,Estadio de la Cerámica,Miguel Ángel Ortiz Arias
22,2022-01-22,Sat,Sevilla,2–2,Celta Vigo,1.1,0.7,Estadio Ramón Sánchez Pizjuán,José Sánchez
22,2022-01-22,Sat,Atlético Madrid,3–2,Valencia,2.5,0.7,Estadio Wanda Metropolitano,Isidro Díaz de Mera
22,2022-01-23,Sun,Granada,0–2,Osasuna,0.7,2.1,Estadio Nuevo Los Cármenes,Santiago Jaime
22,2022-01-23,Sun,Real Madrid,2–2,Elche,3.4,0.6,Estadio Santiago Bernabéu,Ricardo de Burgos
22,2022-01-23,Sun,Real Sociedad,0–0,Getafe,0.8,0.3,Estadio Municipal de Anoeta,José Luis Munuera
22,2022-01-23,Sun,Rayo Vallecano,0–1,Athletic Club,2.0,0.4,Estadio del Rayo Vallecano,Adrián Cordero
22,2022-01-23,Sun,Alavés,0–1,Barcelona,0.6,1.5,Estadio de Mendizorroza,Jorge Figueroa
23,2022-02-04,Fri,Getafe,3–0,Levante,0.8,0.5,Coliseum Alfonso Pérez,Alejandro Muñíz
23,2022-02-05,Sat,Elche,3–1,Alavés,0.9,0.9,Estadio Manuel Martínez Valero,Mario Melero
23,2022-02-05,Sat,Mallorca,2–1,Cádiz,2.3,0.8,Iberostar Estadi,Carlos del Cerro
23,2022-02-05,Sat,Celta Vigo,2–0,Rayo Vallecano,0.7,0.8,Estadio de Balaídos,José Luis Munuera
23,2022-02-05,Sat,Osasuna,0–0,Sevilla,0.4,1.3,Estadio El Sadar,Valentín Pizarro
23,2022-02-06,Sun,Valencia,0–0,Real Sociedad,1.1,0.4,Estadio de Mestalla,José Sánchez
23,2022-02-06,Sun,Barcelona,4–2,Atlético Madrid,1.0,1.3,Camp Nou,Jesús Gil
23,2022-02-06,Sun,Betis,0–2,Villarreal,0.6,0.9,Estadio Benito Villamarín,Pablo González
23,2022-02-06,Sun,Real Madrid,1–0,Granada,2.1,0.6,Estadio Santiago Bernabéu,Antonio Matéu Lahoz
23,2022-02-07,Mon,Athletic Club,2–1,Espanyol,0.8,0.6,San Mamés,César Soto
24,2022-02-11,Fri,Sevilla,2–0,Elche,0.8,0.3,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias
24,2022-02-12,Sat,Cádiz,0–0,Celta Vigo,0.7,1.0,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz
24,2022-02-12,Sat,Villarreal,0–0,Real Madrid,0.4,1.7,Estadio de la Cerámica,José Sánchez
24,2022-02-12,Sat,Rayo Vallecano,0–3,Osasuna,0.9,1.6,Estadio del Rayo Vallecano,Jorge Figueroa
24,2022-02-12,Sat,Atlético Madrid,4–3,Getafe,2.5,2.1,Estadio Wanda Metropolitano,Ricardo de Burgos
24,2022-02-13,Sun,Alavés,2–1,Valencia,1.8,1.2,Estadio de Mendizorroza,Adrián Cordero
24,2022-02-13,Sun,Levante,2–4,Betis,1.7,2.2,Estadio Ciudad de Valencia,Santiago Jaime
24,2022-02-13,Sun,Real Sociedad,2–0,Granada,2.9,1.2,Estadio Municipal de Anoeta,Hsu Jason
24,2022-02-13,Sun,Espanyol,2–2,Barcelona,1.1,1.5,RCDE Stadium,Alejandro Hernández
24,2022-02-14,Mon,Mallorca,3–2,Athletic Club,1.9,1.6,Iberostar Estadi,Isidro Díaz de Mera
21,2022-02-16,Wed,Atlético Madrid,0–1,Levante,1.3,0.6,Estadio Wanda Metropolitano,José Luis Munuera
25,2022-02-18,Fri,Elche,2–1,Rayo Vallecano,2.5,0.7,Estadio Manuel Martínez Valero,Alejandro Muñíz
25,2022-02-19,Sat,Granada,1–4,Villarreal,2.3,4.9,Estadio Nuevo Los Cármenes,Jesús Gil
25,2022-02-19,Sat,Osasuna,0–3,Atlético Madrid,0.6,1.1,Estadio El Sadar,Mario Melero
25,2022-02-19,Sat,Cádiz,1–1,Getafe,0.5,0.9,Estadio Nuevo Mirandilla,Hsu Jason
25,2022-02-19,Sat,Real Madrid,3–0,Alavés,2.9,0.6,Estadio Santiago Bernabéu,José Luis Munuera
25,2022-02-20,Sun,Espanyol,1–1,Sevilla,1.5,0.5,RCDE Stadium,Pablo González
25,2022-02-20,Sun,Valencia,1–4,Barcelona,0.8,2.0,Estadio de Mestalla,Carlos del Cerro
25,2022-02-20,Sun,Betis,2–1,Mallorca,1.5,0.4,Estadio Benito Villamarín,César Soto
25,2022-02-20,Sun,Athletic Club,4–0,Real Sociedad,2.8,0.4,San Mamés,Juan Martínez
25,2022-02-21,Mon,Celta Vigo,1–1,Levante,1.2,1.7,Estadio de Balaídos,Valentín Pizarro
26,2022-02-25,Fri,Levante,3–0,Elche,2.1,0.6,Estadio Ciudad de Valencia,Pablo González
26,2022-02-26,Sat,Mallorca,0–1,Valencia,1.8,0.6,Iberostar Estadi,Jorge Figueroa
26,2022-02-26,Sat,Getafe,2–2,Alavés,1.1,1.0,Coliseum Alfonso Pérez,Santiago Jaime
26,2022-02-26,Sat,Rayo Vallecano,0–1,Real Madrid,0.9,2.1,Estadio del Rayo Vallecano,Isidro Díaz de Mera
26,2022-02-26,Sat,Atlético Madrid,2–0,Celta Vigo,0.6,0.8,Estadio Wanda Metropolitano,Alejandro Hernández
26,2022-02-27,Sun,Villarreal,5–1,Espanyol,4.4,1.1,Estadio de la Cerámica,Ricardo de Burgos
26,2022-02-27,Sun,Sevilla,2–1,Betis,1.4,0.7,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
26,2022-02-27,Sun,Real Sociedad,1–0,Osasuna,1.0,0.4,Estadio Municipal de Anoeta,Antonio Matéu Lahoz
26,2022-02-27,Sun,Barcelona,4–0,Athletic Club,3.1,0.3,Camp Nou,Guillermo Cuadra
26,2022-02-28,Mon,Granada,0–0,Cádiz,0.2,0.7,Estadio Nuevo Los Cármenes,José Sánchez
21,2022-03-02,Wed,Mallorca,0–2,Real Sociedad,0.5,1.6,Iberostar Estadi,Mario Melero
27,2022-03-04,Fri,Alavés,0–0,Sevilla,1.4,1.2,Estadio de Mendizorroza,Hsu Jason
27,2022-03-05,Sat,Osasuna,1–0,Villarreal,0.8,0.5,Estadio El Sadar,José Luis Munuera
27,2022-03-05,Sat,Espanyol,2–0,Getafe,0.1,0.4,RCDE Stadium,Adrián Cordero
27,2022-03-05,Sat,Valencia,3–1,Granada,1.6,0.4,Estadio de Mestalla,Valentín Pizarro
27,2022-03-05,Sat,Real Madrid,4–1,Real Sociedad,2.0,0.8,Estadio Santiago Bernabéu,Jesús Gil
27,2022-03-06,Sun,Cádiz,2–0,Rayo Vallecano,1.1,1.1,Estadio Nuevo Mirandilla,César Soto
27,2022-03-06,Sun,Elche,1–2,Barcelona,1.1,4.1,Estadio Manuel Martínez Valero,Alejandro Hernández
27,2022-03-06,Sun,Celta Vigo,4–3,Mallorca,2.7,1.5,Estadio de Balaídos,Miguel Ángel Ortiz Arias
27,2022-03-06,Sun,Betis,1–3,Atlético Madrid,1.0,2.8,Estadio Benito Villamarín,Guillermo Cuadra
27,2022-03-07,Mon,Athletic Club,3–1,Levante,3.1,0.5,San Mamés,Alejandro Muñíz
28,2022-03-11,Fri,Atlético Madrid,2–1,Cádiz,0.3,0.8,Estadio Wanda Metropolitano,Pablo González
28,2022-03-12,Sat,Levante,1–1,Espanyol,1.1,0.4,Estadio Ciudad de Valencia,Isidro Díaz de Mera
28,2022-03-12,Sat,Granada,0–1,Elche,1.4,1.2,Estadio Nuevo Los Cármenes,Carlos del Cerro
28,2022-03-12,Sat,Villarreal,1–0,Celta Vigo,1.3,0.8,Estadio de la Cerámica,Santiago Jaime
28,2022-03-12,Sat,Getafe,0–0,Valencia,0.9,0.2,Coliseum Alfonso Pérez,Guillermo Cuadra
28,2022-03-13,Sun,Rayo Vallecano,1–1,Sevilla,0.4,0.3,Estadio del Rayo Vallecano,Juan Martínez
28,2022-03-13,Sun,Betis,1–0,Athletic Club,0.7,0.5,Estadio Benito Villamarín,Antonio Matéu Lahoz
28,2022-03-13,Sun,Real Sociedad,1–0,Alavés,2.2,0.8,Estadio Municipal de Anoeta,Jorge Figueroa
28,2022-03-13,Sun,Barcelona,4–0,Osasuna,3.6,0.2,Camp Nou,Ricardo de Burgos
28,2022-03-14,Mon,Mallorca,0–3,Real Madrid,1.4,1.8,Iberostar Estadi,José Sánchez
29,2022-03-18,Fri,Athletic Club,1–1,Getafe,2.0,0.4,San Mamés,Jesús Gil
29,2022-03-19,Sat,Alavés,2–3,Granada,1.7,2.1,Estadio de Mendizorroza,Guillermo Cuadra
29,2022-03-19,Sat,Elche,0–1,Valencia,0.6,0.9,Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias
29,2022-03-19,Sat,Osasuna,3–1,Levante,2.3,1.0,Estadio El Sadar,Hsu Jason
29,2022-03-19,Sat,Rayo Vallecano,0–1,Atlético Madrid,1.4,1.4,Estadio del Rayo Vallecano,José Luis Munuera
29,2022-03-20,Sun,Espanyol,1–0,Mallorca,1.3,0.5,RCDE Stadium,Alejandro Muñíz
29,2022-03-20,Sun,Cádiz,1–0,Villarreal,1.7,0.2,Estadio Nuevo Mirandilla,Alejandro Hernández
29,2022-03-20,Sun,Celta Vigo,0–0,Betis,0.9,0.5,Estadio de Balaídos,Ricardo de Burgos
29,2022-03-20,Sun,Sevilla,0–0,Real Sociedad,0.3,1.1,Estadio Ramón Sánchez Pizjuán,César Soto
29,2022-03-20,Sun,Real Madrid,0–4,Barcelona,0.8,3.4,Estadio Santiago Bernabéu,Juan Martínez
30,2022-04-02,Sat,Getafe,1–0,Mallorca,1.7,0.4,Coliseum Alfonso Pérez,Antonio Matéu Lahoz
30,2022-04-02,Sat,Levante,2–0,Villarreal,2.0,1.2,Estadio Ciudad de Valencia,Adrián Cordero
30,2022-04-02,Sat,Celta Vigo,1–2,Real Madrid,1.6,2.9,Estadio de Balaídos,Pablo González
30,2022-04-02,Sat,Atlético Madrid,4–1,Alavés,3.0,0.5,Estadio Wanda Metropolitano,Mario Melero
30,2022-04-03,Sun,Athletic Club,2–1,Elche,1.9,0.5,San Mamés,Jorge Figueroa
30,2022-04-03,Sun,Betis,4–1,Osasuna,4.4,0.4,Estadio Benito Villamarín,Valentín Pizarro
30,2022-04-03,Sun,Granada,2–2,Rayo Vallecano,2.1,0.8,Estadio Nuevo Los Cármenes,Alejandro Hernández
30,2022-04-03,Sun,Valencia,0–0,Cádiz,0.2,0.1,Estadio de Mestalla,Isidro Díaz de Mera
30,2022-04-03,Sun,Barcelona,1–0,Sevilla,1.9,0.6,Camp Nou,José Sánchez
30,2022-04-04,Mon,Real Sociedad,1–0,Espanyol,2.2,0.4,Estadio Municipal de Anoeta,Santiago Jaime
31,2022-04-08,Fri,Sevilla,4–2,Granada,2.9,0.9,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias
31,2022-04-09,Sat,Cádiz,1–2,Betis,1.3,1.3,Estadio Nuevo Mirandilla,Jesús Gil
31,2022-04-09,Sat,Mallorca,1–0,Atlético Madrid,1.1,0.5,Iberostar Estadi,Juan Martínez
31,2022-04-09,Sat,Villarreal,1–1,Athletic Club,1.3,1.8,Estadio de la Cerámica,Carlos del Cerro
31,2022-04-09,Sat,Real Madrid,2–0,Getafe,1.6,0.4,Estadio Santiago Bernabéu,César Soto
31,2022-04-10,Sun,Osasuna,1–0,Alavés,2.1,0.5,Estadio El Sadar,Alejandro Muñíz
31,2022-04-10,Sun,Espanyol,1–0,Celta Vigo,1.3,0.8,RCDE Stadium,Hsu Jason
31,2022-04-10,Sun,Elche,1–2,Real Sociedad,0.6,1.7,Estadio Manuel Martínez Valero,Guillermo Cuadra
31,2022-04-10,Sun,Levante,2–3,Barcelona,3.4,1.2,Estadio Ciudad de Valencia,José Luis Munuera
31,2022-04-11,Mon,Rayo Vallecano,1–1,Valencia,0.6,0.5,Estadio del Rayo Vallecano,Ricardo de Burgos
32,2022-04-15,Fri,Real Sociedad,0–0,Betis,0.9,0.5,Estadio Municipal de Anoeta,Isidro Díaz de Mera
32,2022-04-16,Sat,Elche,3–0,Mallorca,1.6,1.5,Estadio Manuel Martínez Valero,José Sánchez
32,2022-04-16,Sat,Alavés,1–0,Rayo Vallecano,0.5,1.0,Estadio de Mendizorroza,Juan Martínez
32,2022-04-16,Sat,Valencia,1–2,Osasuna,1.3,1.1,Estadio de Mestalla,Mario Melero
32,2022-04-16,Sat,Getafe,1–2,Villarreal,0.9,2.7,Coliseum Alfonso Pérez,Pablo González
32,2022-04-17,Sun,Granada,1–4,Levante,1.0,3.9,Estadio Nuevo Los Cármenes,Valentín Pizarro
32,2022-04-17,Sun,Atlético Madrid,2–1,Espanyol,1.2,0.7,Estadio Wanda Metropolitano,Jorge Figueroa
32,2022-04-17,Sun,Athletic Club,0–2,Celta Vigo,0.5,0.4,San Mamés,Alejandro Hernández
32,2022-04-17,Sun,Sevilla,2–3,Real Madrid,0.9,1.2,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra
32,2022-04-18,Mon,Barcelona,0–1,Cádiz,1.2,1.7,Camp Nou,Santiago Jaime
33,2022-04-19,Tue,Mallorca,2–1,Alavés,0.8,0.6,Iberostar Estadi,César Soto
33,2022-04-19,Tue,Betis,0–1,Elche,1.2,0.6,Estadio Benito Villamarín,Hsu Jason
33,2022-04-19,Tue,Villarreal,2–0,Valencia,2.4,0.3,Estadio de la Cerámica,José Luis Munuera
33,2022-04-20,Wed,Atlético Madrid,0–0,Granada,1.1,0.2,Estadio Wanda Metropolitano,Jesús Gil
33,2022-04-20,Wed,Celta Vigo,0–2,Getafe,0.4,1.1,Estadio de Balaídos,Santiago Jaime
33,2022-04-20,Wed,Osasuna,1–3,Real Madrid,1.1,4.5,Estadio El Sadar,Ricardo de Burgos
33,2022-04-21,Thu,Levante,2–3,Sevilla,2.7,1.8,Estadio Ciudad de Valencia,Isidro Díaz de Mera
33,2022-04-21,Thu,Espanyol,0–1,Rayo Vallecano,0.4,0.6,RCDE Stadium,Antonio Matéu Lahoz
33,2022-04-21,Thu,Cádiz,2–3,Athletic Club,3.1,1.6,Estadio Nuevo Mirandilla,Valentín Pizarro
33,2022-04-21,Thu,Real Sociedad,0–1,Barcelona,0.8,1.1,Estadio Municipal de Anoeta,Carlos del Cerro
21,2022-04-24,Sun,Barcelona,0–1,Rayo Vallecano,1.7,0.3,Camp Nou,Isidro Díaz de Mera
34,2022-04-29,Fri,Sevilla,1–1,Cádiz,0.7,0.9,Estadio Ramón Sánchez Pizjuán,José Sánchez
34,2022-04-30,Sat,Alavés,2–1,Villarreal,2.4,1.3,Estadio de Mendizorroza,Miguel Ángel Ortiz Arias
34,2022-04-30,Sat,Real Madrid,4–0,Espanyol,1.8,1.3,Estadio Santiago Bernabéu,José Luis Munuera
34,2022-04-30,Sat,Valencia,1–1,Levante,0.5,1.3,Estadio de Mestalla,Jorge Figueroa
34,2022-04-30,Sat,Athletic Club,2–0,Atlético Madrid,1.3,0.7,San Mamés,Antonio Matéu Lahoz
34,2022-05-01,Sun,Elche,1–1,Osasuna,0.6,1.1,Estadio Manuel Martínez Valero,Carlos del Cerro
34,2022-05-01,Sun,Granada,1–1,Celta Vigo,0.7,1.1,Estadio Nuevo Los Cármenes,Juan Martínez
34,2022-05-01,Sun,Rayo Vallecano,1–1,Real Sociedad,1.4,0.7,Estadio del Rayo Vallecano,Alejandro Muñíz
34,2022-05-01,Sun,Barcelona,2–1,Mallorca,1.2,1.0,Camp Nou,Pablo González
34,2022-05-02,Mon,Getafe,0–0,Betis,0.7,0.2,Coliseum Alfonso Pérez,Adrián Cordero
35,2022-05-06,Fri,Levante,2–1,Real Sociedad,2.1,2.1,Estadio Ciudad de Valencia,Hsu Jason
35,2022-05-07,Sat,Mallorca,2–6,Granada,1.4,1.6,Iberostar Estadi,Ricardo de Burgos
35,2022-05-07,Sat,Athletic Club,0–0,Valencia,1.3,0.1,San Mamés,Isidro Díaz de Mera
35,2022-05-07,Sat,Cádiz,3–0,Elche,1.8,0.1,Estadio Nuevo Mirandilla,Alejandro Hernández
35,2022-05-07,Sat,Celta Vigo,4–0,Alavés,1.9,0.5,Estadio de Balaídos,Guillermo Cuadra
35,2022-05-07,Sat,Betis,1–2,Barcelona,0.7,1.2,Estadio Benito Villamarín,Antonio Matéu Lahoz
35,2022-05-08,Sun,Getafe,0–0,Rayo Vallecano,0.6,0.7,Coliseum Alfonso Pérez,Mario Melero
35,2022-05-08,Sun,Villarreal,1–1,Sevilla,2.2,0.8,Estadio de la Cerámica,Jesús Gil
35,2022-05-08,Sun,Espanyol,1–1,Osasuna,0.6,0.6,RCDE Stadium,Santiago Jaime
35,2022-05-08,Sun,Atlético Madrid,1–0,Real Madrid,2.3,1.1,Estadio Wanda Metropolitano,César Soto
36,2022-05-10,Tue,Valencia,0–3,Betis,1.2,1.6,Estadio de Mestalla,Carlos del Cerro
36,2022-05-10,Tue,Granada,1–0,Athletic Club,0.9,0.3,Estadio Nuevo Los Cármenes,José Sánchez
36,2022-05-10,Tue,Barcelona,3–1,Celta Vigo,1.1,0.7,Camp Nou,Miguel Ángel Ortiz Arias
36,2022-05-11,Wed,Osasuna,1–1,Getafe,0.6,0.3,Estadio El Sadar,Alejandro Muñíz
36,2022-05-11,Wed,Alavés,2–1,Espanyol,2.6,0.9,Estadio de Mendizorroza,Valentín Pizarro
36,2022-05-11,Wed,Sevilla,0–0,Mallorca,1.5,0.6,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández
36,2022-05-11,Wed,Elche,0–2,Atlético Madrid,0.2,1.9,Estadio Manuel Martínez Valero,Pablo González
36,2022-05-12,Thu,Real Sociedad,3–0,Cádiz,3.0,0.7,Estadio Municipal de Anoeta,Juan Martínez
36,2022-05-12,Thu,Rayo Vallecano,1–5,Villarreal,1.8,2.4,Estadio del Rayo Vallecano,Isidro Díaz de Mera
36,2022-05-12,Thu,Real Madrid,6–0,Levante,3.5,1.0,Estadio Santiago Bernabéu,Adrián Cordero
37,2022-05-14,Sat,Espanyol,1–1,Valencia,0.7,1.6,RCDE Stadium,Alejandro Muñíz
37,2022-05-15,Sun,Levante,3–1,Alavés,1.9,0.5,Estadio Ciudad de Valencia,Guillermo Cuadra
37,2022-05-15,Sun,Villarreal,1–2,Real Sociedad,0.7,2.1,Estadio de la Cerámica,Pablo González
37,2022-05-15,Sun,Getafe,0–0,Barcelona,0.3,0.2,Coliseum Alfonso Pérez,Jesús Gil
37,2022-05-15,Sun,Athletic Club,2–0,Osasuna,1.1,0.9,San Mamés,Jorge Figueroa
37,2022-05-15,Sun,Atlético Madrid,1–1,Sevilla,1.2,0.7,Estadio Wanda Metropolitano,José Sánchez
37,2022-05-15,Sun,Betis,2–0,Granada,2.3,1.1,Estadio Benito Villamarín,Ricardo de Burgos
37,2022-05-15,Sun,Celta Vigo,1–0,Elche,2.1,0.5,Estadio de Balaídos,Mario Melero
37,2022-05-15,Sun,Mallorca,2–1,Rayo Vallecano,0.8,1.2,Iberostar Estadi,José Luis Munuera
37,2022-05-15,Sun,Cádiz,1–1,Real Madrid,2.7,1.6,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz
38,2022-05-20,Fri,Real Madrid,0–0,Betis,1.2,0.9,Estadio Santiago Bernabéu,Santiago Jaime
38,2022-05-20,Fri,Rayo Vallecano,2–4,Levante,2.5,2.5,Estadio del Rayo Vallecano,Mario Melero
38,2022-05-21,Sat,Valencia,2–0,Celta Vigo,1.5,0.9,Estadio de Mestalla,Adrián Cordero
38,2022-05-22,Sun,Elche,3–1,Getafe,2.7,1.3,Estadio Manuel Martínez Valero,Guillermo Cuadra
38,2022-05-22,Sun,Osasuna,0–2,Mallorca,0.8,1.2,Estadio El Sadar,César Soto
38,2022-05-22,Sun,Granada,0–0,Espanyol,1.7,0.3,Estadio Nuevo Los Cármenes,Alejandro Hernández
38,2022-05-22,Sun,Alavés,0–1,Cádiz,0.4,1.8,Estadio de Mendizorroza,José Sánchez
38,2022-05-22,Sun,Barcelona,0–2,Villarreal,0.6,0.8,Camp Nou,José Luis Munuera
38,2022-05-22,Sun,Sevilla,1–0,Athletic Club,1.2,0.7,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
38,2022-05-22,Sun,Real Sociedad,1–2,Atlético Madrid,2.5,0.7,Estadio Municipal de Anoeta,Jesús Gil
1,2022-08-12,Fri,Osasuna,2–1,Sevilla,1.5,0.9,Estadio El Sadar,Carlos del Cerro
1,2022-08-13,Sat,Celta Vigo,2–2,Espanyol,0.4,1.1,Estadio de Balaídos,Miguel Ángel Ortiz Arias
1,2022-08-13,Sat,Valladolid,0–3,Villarreal,1.0,1.5,Estadio Municipal José Zorrilla,Mario Melero
1,2022-08-13,Sat,Barcelona,0–0,Rayo Vallecano,1.9,0.5,Camp Nou,Alejandro Hernández
1,2022-08-14,Sun,Cádiz,0–1,Real Sociedad,0.2,1.7,Estadio Nuevo Mirandilla,Isidro Díaz de Mera
1,2022-08-14,Sun,Valencia,1–0,Girona,1.6,0.1,Estadio de Mestalla,Jorge Figueroa
1,2022-08-14,Sun,Almería,1–2,Real Madrid,0.7,2.1,Power Horse Stadium,Juan Martínez
1,2022-08-15,Mon,Athletic Club,0–0,Mallorca,1.6,0.4,San Mamés,Javier Villanueva
1,2022-08-15,Mon,Getafe,0–3,Atlético Madrid,0.7,1.2,Coliseum Alfonso Pérez,José Sánchez
1,2022-08-15,Mon,Betis,3–0,Elche,3.1,0.4,Estadio Benito Villamarín,Guillermo Cuadra
2,2022-08-19,Fri,Espanyol,0–2,Rayo Vallecano,0.8,1.4,RCDE Stadium,Jorge Figueroa
2,2022-08-19,Fri,Sevilla,1–1,Valladolid,2.0,0.5,Estadio Ramón Sánchez Pizjuán,Juan Pulido
2,2022-08-20,Sat,Osasuna,2–0,Cádiz,2.7,1.0,Estadio El Sadar,Antonio Matéu Lahoz
2,2022-08-20,Sat,Mallorca,1–2,Betis,0.6,2.1,Iberostar Estadi,Pablo González
2,2022-08-20,Sat,Celta Vigo,1–4,Real Madrid,1.4,3.7,Estadio de Balaídos,Jesús Gil
2,2022-08-21,Sun,Athletic Club,1–0,Valencia,1.0,0.7,San Mamés,César Soto
2,2022-08-21,Sun,Atlético Madrid,0–2,Villarreal,1.6,1.8,Estadio Cívitas Metropolitano,Ricardo de Burgos
2,2022-08-21,Sun,Real Sociedad,1–4,Barcelona,0.8,2.1,Reale Arena,José Luis Munuera
2,2022-08-22,Mon,Elche,1–1,Almería,1.0,0.7,Estadio Manuel Martínez Valero,Isidro Díaz de Mera
2,2022-08-22,Mon,Girona,3–1,Getafe,1.1,0.6,Estadi Municipal de Montilivi,Alejandro Muñíz
3,2022-08-26,Fri,Girona,0–1,Celta Vigo,1.0,1.0,Estadi Municipal de Montilivi,Carlos del Cerro
3,2022-08-26,Fri,Betis,1–0,Osasuna,0.5,1.3,Estadio Benito Villamarín,Juan Martínez
3,2022-08-27,Sat,Elche,0–1,Real Sociedad,0.7,1.8,Estadio Manuel Martínez Valero,Javier Villanueva
3,2022-08-27,Sat,Rayo Vallecano,0–2,Mallorca,0.7,0.8,Estadio del Rayo Vallecano,José Sánchez
3,2022-08-27,Sat,Almería,2–1,Sevilla,2.3,1.0,Power Horse Stadium,Jesús Gil
3,2022-08-28,Sun,Getafe,0–0,Villarreal,0.3,1.1,Coliseum Alfonso Pérez,Jorge Figueroa
3,2022-08-28,Sun,Barcelona,4–0,Valladolid,2.6,0.8,Camp Nou,Ricardo de Burgos
3,2022-08-28,Sun,Espanyol,1–3,Real Madrid,1.3,2.1,RCDE Stadium,Mario Melero
3,2022-08-29,Mon,Cádiz,0–4,Athletic Club,0.4,2.4,Estadio Nuevo Mirandilla,Miguel Ángel Ortiz Arias
3,2022-08-29,Mon,Valencia,0–1,Atlético Madrid,0.5,1.5,Estadio de Mestalla,Guillermo Cuadra
4,2022-09-02,Fri,Celta Vigo,3–0,Cádiz,0.7,0.3,Estadio de Balaídos,Juan Pulido
4,2022-09-03,Sat,Mallorca,1–1,Girona,0.7,1.2,Iberostar Estadi,Isidro Díaz de Mera
4,2022-09-03,Sat,Real Madrid,2–1,Betis,2.9,0.5,Estadio Santiago Bernabéu,José Sánchez
4,2022-09-03,Sat,Real Sociedad,1–1,Atlético Madrid,1.4,1.1,Reale Arena,César Soto
4,2022-09-03,Sat,Sevilla,0–3,Barcelona,1.0,4.0,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz
4,2022-09-04,Sun,Osasuna,2–1,Rayo Vallecano,2.4,0.2,Estadio El Sadar,Alejandro Muñíz
4,2022-09-04,Sun,Athletic Club,0–1,Espanyol,1.2,0.6,San Mamés,Juan Martínez
4,2022-09-04,Sun,Villarreal,4–0,Elche,3.4,0.6,Estadio Ciudad de Valencia,Miguel Ángel Ortiz Arias
4,2022-09-04,Sun,Valencia,5–1,Getafe,2.3,0.2,Estadio de Mestalla,José Luis Munuera
4,2022-09-05,Mon,Valladolid,1–0,Almería,1.2,0.5,Estadio Municipal José Zorrilla,Pablo González
5,2022-09-09,Fri,Girona,2–1,Valladolid,1.9,0.5,Estadi Municipal de Montilivi,César Soto
5,2022-09-10,Sat,Rayo Vallecano,2–1,Valencia,1.7,1.7,Estadio del Rayo Vallecano,Jesús Gil
